analysis,treated_repo,treated_pr_number,treated_outcome,treated_ps,control_repo,control_pr_number,control_outcome,control_ps,ps_distance
specs → SZZ bugs,pnpm/pnpm,10545,False,0.19466609325282175,dagster-io/dagster,32536,True,0.1946598087182317,4.008779226327697e-05
specs → SZZ bugs,dotnet/aspire,14872,False,0.19487632366701071,astral-sh/uv,18767,False,0.19487965649166777,2.1241636594782065e-05
specs → SZZ bugs,clerkinc/javascript,7280,False,0.19491348984685103,medplum/medplum,8028,False,0.19491055499831267,1.8702674865034297e-05
specs → SZZ bugs,biomejs/biome,8410,False,0.19494129815930727,denoland/deno,32620,False,0.1949315872630526,6.187797746215473e-05
specs → SZZ bugs,pingcap/tidb,66552,False,0.1949897307453949,run-llama/llama_index,20212,False,0.1949855860350382,2.640489980598737e-05
specs → SZZ bugs,denoland/deno,31984,False,0.1950102659455125,calcom/cal.com,27560,False,0.1950097925403144,3.0156824271099225e-06
specs → SZZ bugs,apache/arrow,39983,False,0.19502932431783138,all-hands-ai/OpenHands,13591,True,0.1950202160762426,5.8017932697662644e-05
specs → SZZ bugs,mlflow/mlflow,20962,True,0.19503822095895124,langchain-ai/langchain,34379,False,0.1950399788371307,1.119675835892231e-05
specs → SZZ bugs,python/cpython,146147,False,0.19504110956366844,stanfordnlp/dspy,8309,False,0.19506006965281236,0.00012076039395036986
specs → SZZ bugs,dotnet/aspire,14907,True,0.19507295631587795,novuhq/novu,9482,True,0.1950722283418243,4.636208190245128e-06
specs → SZZ bugs,astral-sh/ruff,23352,False,0.1951324670938338,vercel/next.js,89297,False,0.1951150684678639,0.00011078365149796987
specs → SZZ bugs,clerkinc/javascript,7989,True,0.19514356364810853,grafana/grafana,121128,False,0.19516046166618753,0.00010758429385115953
specs → SZZ bugs,novuhq/novu,9846,True,0.19515219959935606,django/django,20535,False,0.19517779268646904,0.00016293481492501982
specs → SZZ bugs,vercel/next.js,91237,False,0.19526022619082303,BerriAI/litellm,24603,False,0.1952661903658044,3.7955620759699826e-05
specs → SZZ bugs,denoland/deno,32347,True,0.19527507582945064,crewAIInc/crewAI,4454,False,0.1952745139405217,3.575663823696118e-06
specs → SZZ bugs,dotnet/aspire,14988,False,0.1953640970475441,astral-sh/uv,18742,False,0.19537548018021803,7.241158541604342e-05
specs → SZZ bugs,denoland/deno,32531,False,0.19539397166278366,calcom/cal.com,26952,False,0.1954039570813458,6.351311735097731e-05
specs → SZZ bugs,clerkinc/javascript,7843,True,0.19545417692515696,ray-project/ray,56083,False,0.19546339483156683,5.8617703677876776e-05
specs → SZZ bugs,apache/arrow,37400,True,0.1954838328065649,novuhq/novu,9334,True,0.1954770736475918,4.29786454212433e-05
specs → SZZ bugs,dotnet/aspire,15319,False,0.19551102168012213,ray-project/ray,62042,False,0.19551411006257946,1.9635281714336372e-05
specs → SZZ bugs,mlflow/mlflow,20907,False,0.19551430535489656,zephyrproject-rtos/zephyr,102520,False,0.19551445666113879,9.619662892923486e-07
specs → SZZ bugs,traefik/traefik,12103,False,0.1955804891926837,bevyengine/bevy,22386,False,0.1955934225668837,8.220398125424744e-05
specs → SZZ bugs,pnpm/pnpm,10190,False,0.19567119273222364,langchain-ai/langchain,34644,False,0.19566345571267044,4.916088316653244e-05
specs → SZZ bugs,apache/kafka,21627,False,0.19568975415424822,vitessio/vitess,19362,False,0.19571172787574298,0.00013960259056888802
specs → SZZ bugs,n8n-io/n8n,25816,False,0.19580753856662658,oxc-project/oxc,17978,True,0.1958066320681841,5.756763883368876e-06
specs → SZZ bugs,microsoft/vscode,303903,False,0.19587967764450165,run-llama/llama_index,20599,False,0.19588395297032557,2.7142835482774075e-05
specs → SZZ bugs,django/django,20375,False,0.19588630574297008,anthropics/anthropic-cookbook,261,False,0.19586913930040256,0.00010898661529057385
specs → SZZ bugs,calcom/cal.com,27463,False,0.195886932082664,PowerShell/PowerShell,25896,False,0.19586837975230303,0.00011778539461926307
specs → SZZ bugs,denoland/deno,32398,False,0.1959615203835621,langchain-ai/langchain,35454,False,0.195968018882035,4.124392052462511e-05
specs → SZZ bugs,denoland/deno,29878,False,0.19597634835878874,vercel/ai,13327,True,0.19597830391098148,1.2410671699214504e-05
specs → SZZ bugs,novuhq/novu,10254,True,0.19598367852745513,zephyrproject-rtos/zephyr,88394,False,0.19599561222681916,7.573215653455811e-05
specs → SZZ bugs,dotnet/aspire,14900,True,0.19602256654763792,stripe/stripe-ios,6048,False,0.19604006843931032,0.00011105047006543245
specs → SZZ bugs,antiwork/gumroad,2263,False,0.1960637737974036,bevyengine/bevy,23083,False,0.19606708502151204,2.1007135952100242e-05
specs → SZZ bugs,facebook/react,34623,False,0.196174378306271,vercel/ai,12108,False,0.19617825154375162,2.4562171238473596e-05
specs → SZZ bugs,apache/arrow,47573,False,0.19624710837577924,huggingface/transformers,44160,True,0.19624839913255857,8.183093633595817e-06
specs → SZZ bugs,calcom/cal.com,27473,False,0.19627635880116612,prometheus/prometheus,17988,False,0.19626256653457527,8.743240813657849e-05
specs → SZZ bugs,oven-sh/bun,25710,False,0.19628990727816376,calcom/cal.com,26138,False,0.19629341269769618,2.221977615679549e-05
specs → SZZ bugs,oven-sh/bun,25720,False,0.1963140210985602,fastapi/fastapi,14405,False,0.1963144980621539,3.0230624696869768e-06
specs → SZZ bugs,envoyproxy/envoy,42762,False,0.1963195066842641,streamlit/streamlit,13851,False,0.19632101614213557,9.566935660787479e-06
specs → SZZ bugs,denoland/deno,31137,False,0.19633315271641588,astral-sh/uv,17812,False,0.196334255083182,6.986432969036116e-06
specs → SZZ bugs,kubernetes/kubernetes,134627,False,0.19644317592728516,chroma-core/chroma,5494,False,0.1964428857609039,1.838204375159691e-06
specs → SZZ bugs,prometheus/prometheus,17963,False,0.19645412482305383,dagster-io/dagster,33258,False,0.1964468519089441,4.607259821653997e-05
specs → SZZ bugs,calcom/cal.com,26582,False,0.19652496863233626,run-llama/llama_index,21034,False,0.19654364614111597,0.00011828052390194799
specs → SZZ bugs,novuhq/novu,9328,False,0.19658208458679252,chroma-core/chroma,5450,False,0.1965829595734339,5.540069904386158e-06
specs → SZZ bugs,calcom/cal.com,28156,False,0.19659100131530347,tikv/tikv,19139,False,0.19658843740191628,1.623323824317957e-05
specs → SZZ bugs,pnpm/pnpm,10547,True,0.19679081835631995,chroma-core/chroma,4834,True,0.1967908662706836,3.031322819424531e-07
specs → SZZ bugs,apache/arrow,48580,False,0.1968109513748874,antiwork/gumroad,2399,False,0.19680126184249552,6.129765369200513e-05
specs → SZZ bugs,apache/arrow,48656,False,0.1968232037006482,promptfoo/promptfoo,6817,False,0.19682600858935123,1.7742950759735976e-05
specs → SZZ bugs,mendableai/firecrawl,2484,False,0.19689555253044763,ray-project/ray,58580,False,0.19689545007329926,6.479394341063482e-07
specs → SZZ bugs,dotnet/aspire,14905,True,0.19696201664805066,Mintplex-Labs/anything-llm,3795,False,0.19695228926501923,6.150147638450676e-05
specs → SZZ bugs,denoland/deno,31269,False,0.19699477889180106,oxc-project/oxc,20321,False,0.1969918371784425,1.8596435790385613e-05
specs → SZZ bugs,n8n-io/n8n,27151,False,0.1970062756105738,danny-avila/LibreChat,12223,False,0.19699854848110174,4.884638237578898e-05
specs → SZZ bugs,calcom/cal.com,27664,False,0.19708258442875426,strapi/strapi,25253,False,0.19708120338025384,8.727521995988141e-06
specs → SZZ bugs,astral-sh/ruff,24051,False,0.1970905038542151,dotnet/aspire,15204,False,0.1970982722966869,4.9090245263672116e-05
specs → SZZ bugs,apache/arrow,47882,False,0.197129332093457,bevyengine/bevy,23274,False,0.1971446872516836,9.701629674485623e-05
specs → SZZ bugs,dotnet/aspire,14287,False,0.19726745755087569,ray-project/ray,54144,False,0.19725847491053067,5.672639082576758e-05
specs → SZZ bugs,cli/cli,12444,False,0.19737060988088206,novuhq/novu,10192,True,0.1973727528224694,1.3527296639503916e-05
specs → SZZ bugs,apache/arrow,47660,False,0.19738937488292457,bevyengine/bevy,20856,False,0.19738757224053394,1.1378431482134133e-05
specs → SZZ bugs,calcom/cal.com,26942,True,0.19741789470987628,crewAIInc/crewAI,4302,True,0.1974247308716233,4.3145019700929765e-05
specs → SZZ bugs,calcom/cal.com,26918,False,0.19744602331516017,open-webui/open-webui,19902,False,0.19744323980445613,1.756598718705149e-05
specs → SZZ bugs,mendableai/firecrawl,3187,False,0.19751120261269015,oven-sh/bun,25884,False,0.1975111527496785,3.145921163572041e-07
specs → SZZ bugs,dotnet/aspire,14894,True,0.19751863390580107,clerkinc/javascript,7021,False,0.1975093924031358,5.83051910192367e-05
specs → SZZ bugs,microsoft/vscode,290624,False,0.19760869781979262,vitejs/vite,20916,True,0.1976250546253629,0.0001031555682473595
specs → SZZ bugs,vercel/next.js,90937,False,0.19772531648164998,crewAIInc/crewAI,4147,False,0.19771907198620636,3.9365625234211166e-05
specs → SZZ bugs,continuedev/continue,8047,False,0.19776726994816352,continuedev/continue,8754,False,0.19776410270035114,1.9963186778326758e-05
specs → SZZ bugs,pnpm/pnpm,10289,True,0.19778555363530803,chroma-core/chroma,6423,False,0.19779361715123434,5.081977432563889e-05
specs → SZZ bugs,kubernetes/kubernetes,136618,False,0.1978142624986207,cli/cli,12526,False,0.19781957505329123,3.347853777890819e-05
specs → SZZ bugs,pingcap/tidb,65252,False,0.1978775980370155,fastapi/fastapi,14573,False,0.19788155445298541,2.492650560803611e-05
specs → SZZ bugs,envoyproxy/envoy,43065,False,0.19803779511156833,all-hands-ai/OpenHands,13411,False,0.1980263834127282,7.185512372376301e-05
specs → SZZ bugs,cli/cli,12652,False,0.19811083708683946,zephyrproject-rtos/zephyr,101717,False,0.19810936475645155,9.267954938385614e-06
specs → SZZ bugs,novuhq/novu,10075,True,0.1981553592049852,huggingface/transformers,44551,False,0.19815887627280437,2.2135115260057958e-05
specs → SZZ bugs,novuhq/novu,10292,False,0.19820850602783738,excalidraw/excalidraw,10007,True,0.19820671372401794,1.1277929508279882e-05
specs → SZZ bugs,oven-sh/bun,25607,False,0.19821175764854096,all-hands-ai/OpenHands,12817,False,0.19821111944576753,4.01578189568319e-06
specs → SZZ bugs,denoland/deno,31386,False,0.19822637620224778,chroma-core/chroma,6511,False,0.19822793852631745,9.830070412997216e-06
specs → SZZ bugs,microsoft/vscode,303712,True,0.19824617804887357,medplum/medplum,8478,True,0.1982462578650548,5.021633548984994e-07
specs → SZZ bugs,biomejs/biome,9120,True,0.19841083744534616,oxc-project/oxc,14881,False,0.1984187856133577,4.997390262828638e-05
specs → SZZ bugs,prometheus/prometheus,17703,False,0.19845938813086192,strapi/strapi,25263,False,0.19845705052428914,1.469522244135213e-05
specs → SZZ bugs,pnpm/pnpm,10041,False,0.19849758353139085,stripe/stripe-ios,6104,False,0.19849895065201478,8.593016577185253e-06
specs → SZZ bugs,lobehub/lobe-chat,12704,True,0.1985400641167012,fastapi/fastapi,14934,False,0.19854179573273065,1.088228755441456e-05
specs → SZZ bugs,biomejs/biome,9048,False,0.19855437568906045,ollama/ollama,14024,False,0.19857301315017692,0.00011711644837975044
specs → SZZ bugs,biomejs/biome,8773,False,0.19856184303252156,bevyengine/bevy,22035,False,0.19857435861050737,7.864566774617998e-05
specs → SZZ bugs,calcom/cal.com,23432,True,0.19856973467848674,nushell/nushell,17851,False,0.19857710854997024,4.6335163925714795e-05
specs → SZZ bugs,promptfoo/promptfoo,7780,False,0.19862956581085828,crewAIInc/crewAI,4068,True,0.19862085396625623,5.473184329485292e-05
specs → SZZ bugs,pingcap/tidb,66857,False,0.19865043174704258,zephyrproject-rtos/zephyr,87752,False,0.19865655986913483,3.849557851665075e-05
specs → SZZ bugs,denoland/deno,32792,False,0.19874427122561075,continuedev/continue,10660,False,0.1987437926767966,3.005113440535112e-06
specs → SZZ bugs,astral-sh/ruff,23246,False,0.19892287952068413,vercel/ai,11609,False,0.19892580605314955,1.8365040045154046e-05
specs → SZZ bugs,astral-sh/ruff,23447,False,0.199008710830987,stripe/stripe-ios,4856,False,0.19900217667956752,4.099158141523951e-05
specs → SZZ bugs,biomejs/biome,9049,True,0.19903625380269946,vitessio/vitess,18331,False,0.19903837315913056,1.3294047197520698e-05
specs → SZZ bugs,biomejs/biome,8448,True,0.19907106154239498,refinedev/refine,7243,False,0.19906208193363734,5.632000149069505e-05
specs → SZZ bugs,supabase/supabase,44181,False,0.19910691113513643,zephyrproject-rtos/zephyr,101970,False,0.1991067133339122,1.2404185616432528e-06
specs → SZZ bugs,prometheus/prometheus,17671,True,0.1991753680959344,ggerganov/llama.cpp,19840,False,0.19917593436001688,3.5501401702831004e-06
specs → SZZ bugs,novuhq/novu,9832,False,0.19919306920001983,grafana/grafana,118981,False,0.1991945906718583,9.538072640813411e-06
specs → SZZ bugs,huggingface/transformers,44251,False,0.19922244439973708,ollama/ollama,12964,True,0.1992311902365526,5.482063379935731e-05
specs → SZZ bugs,mendableai/firecrawl,2450,False,0.1992460259203005,phoenixframework/phoenix,6463,False,0.19924430568912907,1.0782003059262024e-05
specs → SZZ bugs,continuedev/continue,11367,False,0.19928647363984386,rails/rails,56867,False,0.19928797849602609,9.430588123970907e-06
specs → SZZ bugs,microsoft/vscode,290879,False,0.1993956823302978,huggingface/transformers,44808,False,0.1993968119699438,7.076285136520255e-06
specs → SZZ bugs,denoland/deno,31994,False,0.19942807359573061,calcom/cal.com,26184,False,0.19942545424457672,1.6406245851419143e-05
specs → SZZ bugs,sveltejs/svelte,17724,False,0.19944408465910185,zephyrproject-rtos/zephyr,101112,False,0.199452567260859,5.312626847975288e-05
specs → SZZ bugs,pingcap/tidb,66178,True,0.19961014457057957,chroma-core/chroma,6258,False,0.19960171512998479,5.276202470416713e-05
specs → SZZ bugs,denoland/deno,31573,True,0.19962818719248315,calcom/cal.com,25022,True,0.1996242817687854,2.4443179519995084e-05
specs → SZZ bugs,kubernetes/kubernetes,136251,False,0.1996338488979551,denoland/deno,32356,True,0.19964067314364756,4.2709667433804555e-05
specs → SZZ bugs,dotnet/aspire,15296,False,0.19970391801508441,prefecthq/prefect,21096,False,0.19970195580206,1.2277515161418506e-05
specs → SZZ bugs,apache/arrow,47418,False,0.1997207618564542,all-hands-ai/OpenHands,13496,False,0.19972623496901581,3.424247524419499e-05
specs → SZZ bugs,continuedev/continue,10380,False,0.19983169431110104,ray-project/ray,60762,False,0.1998367730660121,3.1761967641319444e-05
specs → SZZ bugs,sveltejs/svelte,16925,False,0.1999138479394291,ollama/ollama,11880,False,0.19990714959812458,4.1878690982155575e-05
specs → SZZ bugs,promptfoo/promptfoo,8182,False,0.19993389716907425,ray-project/ray,59006,False,0.199932190423089,1.0669841752353193e-05
specs → SZZ bugs,novuhq/novu,10104,True,0.19997669055492717,Mintplex-Labs/anything-llm,4478,False,0.19997087123520493,3.637432480574354e-05
specs → SZZ bugs,denoland/deno,32466,True,0.20000991050552402,vllm-project/vllm,37904,False,0.2000083343452438,9.850664774324613e-06
specs → SZZ bugs,kubernetes/kubernetes,136010,False,0.20005778234031538,prefecthq/prefect,19158,True,0.20005329103822087,2.8064793786031217e-05
specs → SZZ bugs,denoland/deno,32264,False,0.20012519636387255,ollama/ollama,15100,True,0.20013595624394265,6.721634438222601e-05
specs → SZZ bugs,antiwork/gumroad,3798,False,0.200233779487665,ggerganov/llama.cpp,19121,True,0.2002355454663996,1.1027666713125939e-05
specs → SZZ bugs,astral-sh/ruff,22833,False,0.2002384952898514,fastapi/fastapi,13537,True,0.2002408759051491,1.4865489534443554e-05
specs → SZZ bugs,antiwork/gumroad,4002,False,0.2002503400074705,redis/redis,13911,False,0.20025432988825148,2.4913190538988772e-05
specs → SZZ bugs,novuhq/novu,10200,False,0.2002591602631148,facebook/react,34904,False,0.2002735091855728,8.959132530939051e-05
specs → SZZ bugs,n8n-io/n8n,26938,False,0.20026054427818446,mendableai/firecrawl,2431,True,0.20024409868167814,0.0001026878552536914
specs → SZZ bugs,calcom/cal.com,26482,False,0.20026128530466167,fastapi/fastapi,14097,False,0.20027729458479948,9.995710579535633e-05
specs → SZZ bugs,n8n-io/n8n,26046,False,0.2002845976280377,ollama/ollama,13091,False,0.20028694185013804,1.4635711434562992e-05
specs → SZZ bugs,n8n-io/n8n,27534,False,0.20029534743001662,prefecthq/prefect,21133,False,0.2002933976091153,1.2172949544364542e-05
specs → SZZ bugs,kubernetes/kubernetes,135046,False,0.2003281392122029,clerkinc/javascript,7448,False,0.2003086467072093,0.00012168294715886319
specs → SZZ bugs,apache/kafka,21720,False,0.20036664035388865,open-webui/open-webui,21719,False,0.20036547113843842,7.297585214338653e-06
specs → SZZ bugs,apache/kafka,21652,False,0.20042569893121426,huggingface/transformers,44271,False,0.20042489553706633,5.013223678851375e-06
specs → SZZ bugs,kubernetes/kubernetes,135615,False,0.20045954320229892,vercel/ai,11728,False,0.20046918160589247,6.013538621685299e-05
specs → SZZ bugs,n8n-io/n8n,27305,False,0.2005645911710437,excalidraw/excalidraw,10032,False,0.20057114541103427,4.0877034436670456e-05
specs → SZZ bugs,n8n-io/n8n,26681,False,0.20058071823879095,vitejs/vite,21402,False,0.20058074320627714,1.5570802514019988e-07
specs → SZZ bugs,biomejs/biome,9023,False,0.2006026104260763,remix-run/remix,11098,False,0.20060337276608037,4.753886253094919e-06
specs → SZZ bugs,astral-sh/ruff,22964,False,0.20066337779063434,ray-project/ray,58522,False,0.20066662812388772,2.0264105005995958e-05
specs → SZZ bugs,mlflow/mlflow,21332,False,0.200664750206124,strapi/strapi,25292,True,0.20066683549505798,1.3000632874016205e-05
specs → SZZ bugs,denoland/deno,31100,True,0.20070161988373997,denoland/deno,31850,False,0.20069205861590664,5.9602355128474116e-05
specs → SZZ bugs,continuedev/continue,11801,False,0.20075247547813996,pnpm/pnpm,10441,False,0.20076064984287162,5.0945424060699906e-05
specs → SZZ bugs,clerkinc/javascript,7308,False,0.20075390684215014,ray-project/ray,57694,False,0.20076328841837732,5.8468733313166155e-05
specs → SZZ bugs,denoland/deno,31118,True,0.20083883900333172,clerkinc/javascript,7254,False,0.20083683640132224,1.2477115558517937e-05
specs → SZZ bugs,apache/kafka,21576,False,0.2008404315920902,zephyrproject-rtos/zephyr,104919,False,0.2008470704838378,4.1362384136878205e-05
specs → SZZ bugs,novuhq/novu,9651,False,0.20085795692302774,biomejs/biome,9009,False,0.2008579154937253,2.5810393977643287e-07
specs → SZZ bugs,calcom/cal.com,27637,False,0.20087072947579704,vitejs/vite,21607,False,0.20086038757750743,6.442804259632062e-05
specs → SZZ bugs,continuedev/continue,11101,False,0.20088122597467964,Mintplex-Labs/anything-llm,5230,False,0.20088647417091424,3.2693027085750614e-05
specs → SZZ bugs,denoland/deno,32258,False,0.2008971640009871,calcom/cal.com,28527,False,0.20090571658279033,5.3273819959898105e-05
specs → SZZ bugs,astral-sh/ruff,22837,False,0.20089964641348285,pnpm/pnpm,10067,False,0.2009193615973699,0.0001228017018581884
specs → SZZ bugs,microsoft/vscode,303226,False,0.2009463785523479,medplum/medplum,8296,True,0.20094245981087708,2.4405835223673122e-05
specs → SZZ bugs,prometheus/prometheus,17817,False,0.20095657896694866,langchain-ai/langchain,35196,False,0.2009673764145522,6.724186703599422e-05
specs → SZZ bugs,denoland/deno,31934,True,0.20103825187280838,anthropics/anthropic-cookbook,207,False,0.2010352111438399,1.893108403172583e-05
specs → SZZ bugs,n8n-io/n8n,26630,True,0.2010731303764778,astral-sh/uv,17637,False,0.20107707452128568,2.455209734009145e-05
specs → SZZ bugs,clerkinc/javascript,8147,False,0.2010739950004144,dagster-io/dagster,32592,False,0.201078859497138,3.0281091096595603e-05
specs → SZZ bugs,antiwork/gumroad,2770,False,0.20109936986444896,envoyproxy/envoy,42176,False,0.2011007540707239,8.615812155499114e-06
specs → SZZ bugs,novuhq/novu,9575,True,0.2011017621327184,ray-project/ray,57793,False,0.20109531493028704,4.013000155267399e-05
specs → SZZ bugs,clerkinc/javascript,7149,False,0.2012061421674168,danny-avila/LibreChat,11032,False,0.20121041881660895,2.6608734690292124e-05
specs → SZZ bugs,biomejs/biome,9311,False,0.2012650094881728,strapi/strapi,24602,False,0.20126703506390323,1.2600154253306073e-05
specs → SZZ bugs,n8n-io/n8n,26543,False,0.20126992118196918,PowerShell/PowerShell,26291,False,0.20126813511603178,1.1110152324578237e-05
specs → SZZ bugs,dotnet/aspire,15050,True,0.20127934092530803,django/django,20495,False,0.2012802231289878,5.487493687228451e-06
specs → SZZ bugs,novuhq/novu,9752,False,0.2013273377813216,astral-sh/uv,16575,False,0.20132372352083527,2.2477644352703052e-05
specs → SZZ bugs,pnpm/pnpm,10224,False,0.20135302574912958,oxc-project/oxc,19900,False,0.20135891810455184,3.6641325178665696e-05
specs → SZZ bugs,pingcap/tidb,65133,False,0.20137570509690914,ray-project/ray,58915,False,0.20137318204961802,1.5688370375244176e-05
specs → SZZ bugs,kubernetes/kubernetes,135231,False,0.20151394678127324,juspay/hyperswitch,11405,False,0.201525780329192,7.354158684336198e-05
specs → SZZ bugs,continuedev/continue,8845,False,0.2015280050627474,biomejs/biome,7799,False,0.20152881817611487,5.053070429417161e-06
specs → SZZ bugs,denoland/deno,31959,False,0.2015395668447052,clerkinc/javascript,7966,False,0.20153850758148179,6.582502408036817e-06
specs → SZZ bugs,biomejs/biome,8639,True,0.20157670457371893,continuedev/continue,9696,False,0.2015781240622638,8.819768954060336e-06
specs → SZZ bugs,denoland/deno,31411,False,0.20157944500964542,calcom/cal.com,27013,False,0.20158125698540824,1.1258303983741058e-05
specs → SZZ bugs,biomejs/biome,8441,False,0.2016223476881201,astral-sh/uv,13683,False,0.20162646263566647,2.5563125474636905e-05
specs → SZZ bugs,oven-sh/bun,27088,False,0.20162798413901983,strapi/strapi,24530,True,0.2016281018500732,7.312418477400939e-07
specs → SZZ bugs,antiwork/gumroad,2180,True,0.20167459532307547,excalidraw/excalidraw,10922,False,0.20167235189772645,1.3934207840682333e-05
specs → SZZ bugs,pnpm/pnpm,10245,False,0.20173923544283417,cline/cline,9681,True,0.20173953774760983,1.8771959582331021e-06
specs → SZZ bugs,sveltejs/svelte,17315,False,0.2018200806748294,danny-avila/LibreChat,11782,False,0.20183400414220368,8.643129815877337e-05
specs → SZZ bugs,biomejs/biome,8725,False,0.2018339303337492,ray-project/ray,59531,False,0.20185350518377995,0.00012150531358123828
specs → SZZ bugs,n8n-io/n8n,27113,False,0.2018438735572042,excalidraw/excalidraw,10613,True,0.20186682339545234,0.0001424484606278309
specs → SZZ bugs,dotnet/aspire,14889,True,0.20189604801426814,zephyrproject-rtos/zephyr,101703,False,0.20189622085745326,1.0726668089322544e-06
specs → SZZ bugs,continuedev/continue,11792,False,0.20191188195665924,home-assistant/core,160058,False,0.20192378317140677,7.385314753438621e-05
specs → SZZ bugs,huggingface/transformers,44508,False,0.20197921160102145,juspay/hyperswitch,11654,False,0.2019807280741043,9.408331490989852e-06
specs → SZZ bugs,novuhq/novu,9636,True,0.20200625496302305,vercel/ai,13256,False,0.2019960540739063,6.328225002150134e-05
specs → SZZ bugs,dotnet/aspire,15117,False,0.2020374953333606,ggerganov/llama.cpp,20912,False,0.20203806588909293,3.539021119491892e-06
specs → SZZ bugs,n8n-io/n8n,25514,False,0.20205581043236442,django/django,20427,False,0.20206527353115733,5.869240682199184e-05
specs → SZZ bugs,clerkinc/javascript,7020,False,0.20221466337174201,vllm-project/vllm,37787,False,0.20219094698212153,0.00014701745336442862
specs → SZZ bugs,clerkinc/javascript,7079,False,0.20228397140267504,PostHog/posthog,48326,False,0.20228944178815347,3.390031685923667e-05
specs → SZZ bugs,dotnet/aspire,15262,False,0.2022913427201244,dotnet/runtime,120275,False,0.20229433392851429,1.8536283849845958e-05
specs → SZZ bugs,denoland/deno,31897,True,0.20255363617526786,medplum/medplum,8644,False,0.2025440693177075,5.922914086142761e-05
specs → SZZ bugs,astral-sh/ruff,22831,False,0.20261100562753456,all-hands-ai/OpenHands,12752,True,0.20260934125044675,1.0301958351943696e-05
specs → SZZ bugs,n8n-io/n8n,25875,False,0.20261531097729704,astral-sh/uv,17157,True,0.20261452951730805,4.836901226434875e-06
specs → SZZ bugs,apache/kafka,21617,False,0.20269679620719536,medplum/medplum,8266,False,0.20267576684232444,0.00013012854230276538
specs → SZZ bugs,novuhq/novu,9327,True,0.2027317837507468,chroma-core/chroma,5855,False,0.20273179556447712,7.30904694545842e-08
specs → SZZ bugs,apache/arrow,47517,False,0.2027732378615188,oven-sh/bun,24632,False,0.20276841908751875,2.9809033917471695e-05
specs → SZZ bugs,sveltejs/svelte,17295,False,0.20277331335492313,dotnet/maui,33999,False,0.2027566370086556,0.00010316243758312638
specs → SZZ bugs,promptfoo/promptfoo,7977,False,0.20280599764119359,astral-sh/uv,15152,False,0.20280552511594688,2.922675356842319e-06
specs → SZZ bugs,novuhq/novu,10250,False,0.2028631797333663,n8n-io/n8n,27326,False,0.20286484792980325,1.031596261658052e-05
specs → SZZ bugs,kubernetes/kubernetes,135589,False,0.20290693875541604,novuhq/novu,9315,False,0.20289771375680632,5.7038453460389604e-05
specs → SZZ bugs,langchain-ai/langchain,35414,False,0.20294552083239353,chroma-core/chroma,4276,False,0.20294919176475243,2.2693734899270623e-05
specs → SZZ bugs,n8n-io/n8n,27286,False,0.20321405774995804,home-assistant/core,165638,False,0.20320508144746927,5.543821186249076e-05
specs → SZZ bugs,apache/arrow,47741,False,0.20322820232470046,ray-project/ray,58952,False,0.20322692808932225,7.869239149860263e-06
specs → SZZ bugs,kubernetes/kubernetes,137634,False,0.20326832360305858,denoland/deno,32453,False,0.2032690817888063,4.681588346766574e-06
specs → SZZ bugs,sveltejs/svelte,17329,False,0.20327483372489147,dagster-io/dagster,33605,False,0.20327881781077803,2.459990171943538e-05
specs → SZZ bugs,calcom/cal.com,27705,False,0.20328141394577004,stripe/stripe-ios,5102,True,0.20330501115251817,0.000145693173104533
specs → SZZ bugs,pingcap/tidb,66617,False,0.20330122575760512,ray-project/ray,57748,False,0.20331267026183397,7.065676239448315e-05
specs → SZZ bugs,pnpm/pnpm,10210,False,0.2033255539194092,calcom/cal.com,26816,False,0.20331968835721417,3.621107838824855e-05
specs → SZZ bugs,dotnet/aspire,15220,False,0.20338262103941313,elixir-lang/elixir,14468,False,0.2033659862730063,0.00010267537952124428
specs → SZZ bugs,calcom/cal.com,25413,False,0.20338494984714045,medplum/medplum,7973,False,0.20336593276936943,0.00011737931847211058
specs → SZZ bugs,cli/cli,12696,False,0.2034922933617151,prefecthq/prefect,18849,False,0.20349024044792846,1.2665851556459273e-05
specs → SZZ bugs,n8n-io/n8n,26765,False,0.2035425859136235,zephyrproject-rtos/zephyr,105157,False,0.20354317153203436,3.6124047904095846e-06
specs → SZZ bugs,dotnet/aspire,14787,True,0.20355434094724648,strapi/strapi,24500,False,0.20355352629600962,5.024997501434925e-06
specs → SZZ bugs,n8n-io/n8n,27334,False,0.20366352569522092,oxc-project/oxc,16816,False,0.20366732268102006,2.3411330401401642e-05
specs → SZZ bugs,envoyproxy/envoy,43602,False,0.20369036232039262,medplum/medplum,8023,False,0.20368926192723547,6.784163428363854e-06
specs → SZZ bugs,novuhq/novu,9959,False,0.2037177133189712,calcom/cal.com,27162,False,0.20371659175322843,6.914006407843232e-06
specs → SZZ bugs,novuhq/novu,9865,True,0.2037248901372647,promptfoo/promptfoo,8285,False,0.20371089921079194,8.62482593628755e-05
specs → SZZ bugs,apache/kafka,21491,False,0.20380474823506745,ray-project/ray,62080,False,0.20379156164549198,8.126603331204407e-05
specs → SZZ bugs,vercel/next.js,90304,False,0.20380587346498558,antiwork/gumroad,2084,True,0.20378132586983666,0.00015128391249952244
specs → SZZ bugs,cli/cli,12375,False,0.2039095690206406,PostHog/posthog,46076,False,0.20390541030047576,2.561904768971779e-05
