repo,pr_number,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
qdrant/qdrant,7143,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8309,1,3,3,nan,47,12,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7120,1,2,2,nan,29,12,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7098,1,3,4,nan,67,39,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6900,1,2,3,nan,21,165,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6856,1,7,7,nan,8,10,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6812,1,10,22,nan,792,46,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6768,1,13,19,nan,1038,86,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6746,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8319,1,1,1,nan,10,10,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6724,1,1,2,nan,14,6,0,1,0,0.0,0,0,0,0
qdrant/qdrant,6702,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6658,1,1,2,nan,25,25,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6680,1,1,1,nan,8,5,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8224,3,11,14,nan,1205,45,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6636,1,2,3,nan,20,17,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8312,2,7,17,nan,740,128,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8305,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,6614,1,3,10,nan,88,35,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6570,2,3,6,nan,13,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6548,4,6,8,nan,73,35,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6504,1,5,7,nan,154,90,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6394,1,4,8,nan,53,54,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6372,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6306,1,1,2,nan,10,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6196,2,9,13,nan,424,195,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8303,2,5,5,nan,8,8,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8295,1,4,9,nan,120,27,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8284,3,19,32,nan,1006,1027,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8291,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8285,1,2,4,nan,92,98,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8282,2,2,3,nan,114,77,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8281,1,1,1,nan,1,3,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8272,2,3,3,nan,29,22,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8270,2,3,3,nan,418,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,5590,2,4,4,nan,131,87,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8271,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8277,2,2,2,nan,96,31,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8266,1,1,4,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8265,1,1,6,nan,11,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8260,2,2,3,nan,98,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8263,1,3,8,nan,106,236,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8268,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8267,1,1,1,nan,6,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8273,1,1,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7913,1,1,1,nan,7,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8259,1,1,2,nan,148,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8246,2,18,39,nan,233,37,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8248,1,1,3,nan,61,42,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8242,1,1,1,nan,50,10,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8243,1,1,1,nan,7,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8247,2,2,3,nan,45,29,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8235,1,1,1,nan,299,56,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8229,1,1,1,nan,26,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8223,1,11,15,nan,210,198,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8230,1,5,5,nan,37,47,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8225,2,2,3,nan,120,92,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8220,1,2,2,nan,120,2,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8179,1,1,1,nan,41,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8226,2,3,3,nan,0,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8219,1,1,1,nan,7,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8148,2,42,100,nan,170,152,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8213,2,2,3,nan,1165,1240,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8218,1,1,1,nan,12,2,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8217,1,1,1,nan,22,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8215,1,1,1,nan,1,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8173,3,10,17,nan,448,63,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8211,1,2,2,nan,23,63,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8197,1,1,1,nan,166,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8202,1,1,2,nan,5,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8193,1,1,1,nan,13,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8168,1,15,42,nan,153,321,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8203,1,1,1,nan,4,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8201,1,1,2,nan,7,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8206,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8204,2,2,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8205,1,1,1,nan,65,65,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8207,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8208,2,2,2,nan,11,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8200,1,1,1,nan,1,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8195,1,1,1,nan,99,16,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8199,2,2,2,nan,12,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8177,1,1,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8188,1,2,5,nan,95,56,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8185,2,11,18,nan,3667,22,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8187,1,4,6,nan,735,63,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8191,1,1,1,nan,1,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8189,1,1,1,nan,4,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7615,5,15,17,nan,435,16,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7183,2,4,5,nan,23,9,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8186,1,1,1,nan,1,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8160,4,6,8,0.0124,17276,7,10112,0,23,46.2,1644,446,55,0
qdrant/qdrant,8156,1,1,1,nan,9,11,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8065,3,19,37,nan,2958,2450,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8181,1,1,1,nan,1,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8161,2,3,4,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8175,1,2,4,nan,20,12,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8176,2,2,2,nan,34,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8164,1,1,2,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8171,3,4,4,nan,24,16,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8169,1,1,1,nan,19,16,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8170,1,1,1,nan,15,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8159,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8166,1,1,1,nan,133,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8165,1,2,2,nan,8,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8163,1,5,6,nan,23,26,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8155,2,47,100,nan,314,433,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8158,1,1,1,nan,16,19,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8157,1,1,1,nan,2,2,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8144,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8152,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8151,1,1,2,nan,175,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8150,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8153,1,1,1,nan,63,63,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8149,1,1,2,nan,7,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8154,2,2,2,nan,11,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8147,1,1,2,nan,19,26,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8146,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8145,1,1,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8132,3,4,4,nan,120,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8105,1,3,4,nan,171,119,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8129,1,1,1,nan,1,20,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8120,3,12,13,nan,493,118,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8131,1,1,1,nan,2,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8135,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8128,2,2,3,nan,9,5,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8127,3,8,9,nan,83,32,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8108,1,1,1,nan,24,10,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8125,1,1,1,nan,14,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8124,1,1,1,nan,403,414,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8104,3,6,8,nan,300,52,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7857,1,1,1,nan,2,2,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8097,2,5,7,nan,94,12,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8102,2,5,8,nan,34,50,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8119,1,1,1,nan,19,19,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8093,1,4,4,nan,88,41,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8116,1,1,2,nan,64,47,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8110,1,3,3,nan,42,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8113,1,1,4,nan,12,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8114,1,1,1,nan,45,54,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7643,2,13,19,nan,302,99,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8099,2,2,5,nan,201,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,6624,1,1,1,nan,5,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7944,2,4,4,nan,100,34,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8076,1,1,1,nan,49,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8103,2,6,10,nan,199,29,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7565,1,1,2,nan,4,213,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7399,4,10,17,nan,593,111,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8101,1,1,1,nan,42,26,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7510,1,1,3,nan,136,111,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8075,1,1,1,nan,210,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8100,1,3,3,nan,16,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8095,2,5,7,nan,36,8,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8072,1,6,10,nan,209,144,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8084,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8087,1,1,2,nan,22,22,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8086,1,1,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8081,1,1,1,nan,6,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8085,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8083,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8088,2,2,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8082,1,1,2,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8080,1,1,2,nan,13,13,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7946,5,14,19,nan,469,218,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7980,1,1,1,nan,7,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7962,1,1,3,nan,7,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7958,4,16,31,nan,337,565,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7945,1,7,8,nan,83,80,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7784,2,5,5,nan,95,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7752,1,7,14,nan,886,756,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7873,1,1,1,nan,12,8,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8077,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8071,4,18,70,nan,1647,1111,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8078,1,1,1,nan,1,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8068,1,2,2,nan,156,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8067,1,1,1,nan,3,7,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8034,2,9,33,nan,105,117,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8074,2,2,2,nan,9,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8069,1,5,5,nan,68,49,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8056,1,6,8,nan,69,34,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8066,1,1,1,nan,9,9,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8063,3,18,21,nan,630,102,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8027,3,7,11,nan,263,54,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8012,2,3,4,nan,321,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8046,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8061,2,11,11,nan,30,22,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8047,2,16,42,nan,502,470,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8050,1,4,7,nan,153,132,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8019,1,1,1,nan,10,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8060,4,7,8,nan,48,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8059,2,2,2,nan,6,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8053,3,9,11,nan,215,70,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8058,1,1,1,nan,1,0,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8055,1,1,1,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8054,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8039,2,2,3,nan,20,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8033,1,3,8,nan,82,99,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8008,1,4,4,nan,231,14,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8049,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8045,1,8,12,nan,557,77,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8007,1,12,32,nan,468,323,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8000,2,9,11,nan,409,10,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8043,1,1,2,nan,60,10,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8031,1,1,2,nan,14,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8025,3,16,27,nan,456,250,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8028,2,4,5,nan,238,22,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8011,1,7,9,nan,308,89,0,1,0,0.0,0,0,0,0
qdrant/qdrant,8030,1,4,4,nan,47,23,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8042,1,1,1,nan,10,10,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8040,1,1,1,nan,4,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8041,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8038,1,1,2,nan,13,13,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8037,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8035,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8036,1,1,2,nan,7,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8020,2,3,4,nan,196,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8029,1,4,5,nan,23,26,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7809,1,5,11,nan,200,96,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8021,1,1,2,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8013,1,1,1,nan,5,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8024,1,11,28,nan,189,165,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8010,4,8,11,nan,304,12,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8016,1,1,1,nan,13,4,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7953,2,4,5,nan,855,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8005,1,1,1,nan,3,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7976,1,5,8,nan,334,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8003,1,4,5,nan,29,40,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7951,1,5,6,nan,84,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7957,1,3,3,nan,2,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8002,1,1,1,nan,11,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7998,1,1,1,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7990,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,8001,2,2,8,nan,238,19,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7999,2,11,19,nan,136,61,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7991,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7992,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7995,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7996,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7994,2,2,2,nan,101,19,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7997,1,1,2,nan,8,8,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7989,1,1,1,nan,1,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7963,4,21,23,nan,499,186,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7983,1,3,4,nan,69,38,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7979,1,1,2,nan,1,20,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7978,1,1,1,nan,8,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7977,1,5,15,nan,51,199,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7971,2,15,25,nan,429,881,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7961,1,1,1,nan,37,25,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7972,1,1,1,nan,16,6,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7969,1,1,1,nan,2,2,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7968,1,1,1,nan,6,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7919,1,1,1,nan,202,8,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7943,1,2,4,nan,2551,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7959,2,2,2,nan,9,14,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7960,1,1,1,nan,3,3,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7798,1,5,6,nan,91,46,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7952,1,4,5,nan,103,152,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7954,1,1,1,nan,8,10,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7950,1,1,1,nan,12,3,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7938,1,1,1,nan,4,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7940,1,1,2,nan,23,23,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7942,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7735,2,9,11,nan,79,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7920,2,2,2,nan,154,6,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7948,1,1,1,nan,1,1,0,1,0,0.0,0,0,0,0
qdrant/qdrant,7937,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7941,1,1,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7939,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7936,2,2,2,nan,4,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7935,2,2,3,nan,4,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7934,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7928,1,10,18,nan,570,209,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7933,2,5,9,nan,75,59,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7932,1,2,2,nan,11,17,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7886,3,7,8,nan,851,37,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7921,1,1,1,nan,5,1,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7929,3,9,10,nan,83,11,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7924,1,1,1,nan,6,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7926,2,2,2,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7925,1,4,16,nan,43,43,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7923,2,3,3,nan,36,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7911,2,5,5,nan,93,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7733,1,3,4,nan,247,28,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7899,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7905,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7901,1,1,1,nan,12,12,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7904,1,1,2,nan,13,13,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7897,1,1,1,nan,4,4,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7890,1,7,13,nan,1205,14,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7900,1,1,1,nan,2,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7902,1,1,1,nan,5,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7906,2,2,2,nan,3,3,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7898,1,1,1,nan,63,63,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7891,1,5,8,nan,74,38,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7893,1,6,9,nan,34,40,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7867,1,1,1,nan,48,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7894,1,2,2,nan,5,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7716,2,11,16,nan,141,88,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7887,3,11,14,nan,281,10,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7895,2,3,4,nan,12,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7880,2,20,41,nan,695,341,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7877,1,1,1,nan,91,8,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7885,1,2,2,nan,9,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7884,1,1,2,nan,5,0,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7750,4,16,44,nan,708,150,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7848,3,5,6,nan,178,61,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7830,3,21,37,nan,382,206,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7883,2,6,8,nan,50,8,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7850,1,5,9,nan,376,95,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7882,1,2,2,nan,9,7,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7878,1,1,1,nan,4,5,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7536,1,3,7,nan,636,578,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7854,1,7,12,nan,80,234,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7876,1,1,1,nan,11,10,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7834,2,6,12,nan,141,2,0,0,0,0.0,0,0,0,0
qdrant/qdrant,7859,2,3,3,nan,4,4,0,0,0,0.0,0,0,0,0
